ID,Gene_name
X8071332, RANBP1 
X8071339, ZDHHC8 
X8071355, LINC00896 
X8071357, LOC440792 
X8071361, LOC729461 
X8071368, TMEM191C 
X8071371,
X8071373,
X8071375, LOC101927859 
X8071382, ZNF74 
X8071390,
X8071392, MED15 
X8071411, POM121L4P 
X8071414, TMEM191A 
X8071420, SERPIND1 
X8071426, SNAP29 
X8071434, CRKL 
X8071442,
X8071444, AIFM3 
X8071466, LZTR1 
X8071489, P2RX6 
X8071504, LOC400891 
X8071516, BCRP2 
X8071523, FAM230B 
X8071530, POM121L8P 
X8071532, RIMBP3C 
X8071536, HIC2 
X8071541, TMEM191C 
X8071543,
X8071545,
X8071547, UBE2L3 
X8071554, CCDC116 
X8071559, SDF2L1 
X8071564, MIR130B 
X8071566, PPIL2 
X8071593, RNA5SP493 
X8071595,
X8071597,
X8071642, IGLV6-57 
X8071646, VPREB1 
X8071649, BMS1P20 
X8071655, IGLV9-49 
X8071658, IGLV7-46 
X8071662, GGTLC2 
X8071671, GNAZ 
X8071676, RAB36 
X8071691, BCR 
X8071713, FBXW4P1 
X8071715,
X8071717, RGL4 
X8071737, MIF 
X8071745, C22orf15 
X8071758, MMP11 
X8071768, SMARCB1 
X8071783, SLC2A11 
X8071801, GSTTP1 
X8071804,
X8071806, DDTL 
X8071809, GSTT2 
X8071817,
X8071819,
X8071823, CABIN1 
X8071861, SUSD2 
X8071877, POM121L9P 
X8071881, SPECC1L 
X8071899, ADORA2A 
X8071907, UPB1 
X8071920, SNRPD3 
X8071927, GGTLC2 
X8071951, CRIP1P4 
X8071953, SGSM1 
X8071981, KIAA1671 
X8071989, CRYBB3 
X8071997, CRYBB2 
X8072004, IGLL3P 
X8072007, LOC101928049 
X8072009, CRYBB2P1 
X8072015, ADRBK2 
X8072039, MYO18B 
X8072088, SEZ6L 
X8072108, ASPHD2 
X8072113, SRRD 
X8072122, HMGB1P10 
X8072124, CRYBA4 
X8072131, RNU6-1066P 
X8072133, TTC28-AS1 
X8072139,
X8072141,
X8072143, HSCB 
X8072153, CCDC117 
X8072160, ZNRF3 
X8072170, KREMEN1 
X8072187, RNU6-810P 
X8072189, EMID1 
X8072206, EWSR1 
X8072216, GAS2L1 
X8072226, RFPL1 
X8072229, NEFH 
X8072242, NF2 
X8072266, CABP7 
X8072272,
X8072274, UQCR10 
X8072279, MTMR3 
X8072302, MTMR3 
X8072304, HORMAD2 
X8072314, MGC20647 
X8072316, CCDC157 
X8072328, SEC14L2 
X8072344, RNU6-564P 
X8072346, MTFP1 
X8072353, LOC646513 
X8072355,
X8072358, SIRPAP1 
X8072360, TCN2 
X8072374, SLC35E4 
X8072382, OSBP2 
X8072400, MORC2-AS1 
X8072407, TUG1 
X8072411, RN7SL400P 
X8072413, SMTN 
X8072436, INPP5J 
X8072454, RNF185 
X8072461, LIMK2 
X8072482, RNA5SP496 
X8072484, MGC15705 
X8072486, LOC54944 
X8072488, DRG1 
X8072494, SFI1 
X8072529, DEPDC5 
X8072573, RN7SL20P 
X8072575, DEPDC5 
X8072577, YWHAH 
X8072582,
X8072584,
X8072587, SLC5A1 
X8072603, LOC100130269 
X8072605, RFPL3 
X8072610, FBXO7 
X8072626, TIMP3 
X8072636, ISX 
X8072645, HMGXB4 
X8072659, TOM1 
X8072678, HMOX1 
X8072687, MCM5 
X8072705, RASD2 
X8072710, APOL6 
X8072721, APOL5 
X8072727,
X8072729,
X8072731,
X8072733,
X8072735, APOL1 
X8072744, NCF4 
X8072757, CSF2RB 
X8072775,
X8072777, MPST 
X8072784, KCTD17 
X8072796,
X8072798, CYTH4 
X8072817, CDC42EP1 
X8072825, GGA1 
X8072847, SH3BP1 
X8072870, PDXP 
X8072876, LGALS1 
X8072883, NOL12 
X8072894, TRIOBP 
X8072924,
X8072926, H1F0 
X8072931, GCAT 
X8072941, GALR3 
X8072946, EIF3L 
X8072960, RNU6-900P 
X8072962, MICALL1 
X8072979, POLR2F 
X8072989, PICK1 
X8073007, MAFF 
X8073013, RN7SL704P 
X8073015, KDELR3 
X8073022, CBY1 
X8073032, TOMM22 
X8073039, GTPBP1 
X8073056, APOBEC3A 
X8073062, APOBEC3B 
X8073068, APOBEC3C 
X8073072, APOBEC3D 
X8073081, APOBEC3F 
X8073088, APOBEC3G 
X8073096, APOBEC3H 
X8073104, SYNGR1 
X8073114, TAB1 
X8073129, MGAT3 
X8073135, MIEF1 
X8073148, ATF4 
X8073152, CACNA1I 
X8073192, UQCRFS1 
X8073194, GRAP2 
X8073207, FAM83F 
X8073214, TNRC6B 
X8073242, ADSL 
X8073259, SGSM3 
X8073293, COX6B1P3 
X8073296, MCHR1 
X8073309,
X8073311, XPNPEP3 
X8073328,
X8073330,
X8073332, RNU6-1331P 
X8073334, RBX1 
X8073341,
X8073343,
X8073345, EP300 
X8073379, L3MBTL2 
X8073397, ZC3H7B 
X8073422, TEF 
X8073430, ACO2 
X8073449, CSDC2 
X8073457, XRCC6 
X8073470, C22orf46 
X8073474, MEI1 
X8073511,
X8073513, CCDC134 
X8073522, SREBF2 
X8073544, MIR33A 
X8073546, LINC00634 
X8073548, SEPT3 
X8073562, WBP2NL 
X8073573, FAM109B 
X8073578, SMDT1 
X8073582, OGFRP1 
X8073585, SERHL2 
X8073596, SERHL2 
X8073603, RNU12 
X8073605, BIK 
X8073612, TSPO 
X8073623, MPPED1 
X8073631, HMGN2P9 
X8073633, PNPLA3 
X8073645, SAMM50 
X8073662, PARVB 
X8073680,
X8073682, PARVG 
X8073698, LINC00207 
X8073705, PRR5 
X8073733, NUP50 
X8073743, UPK3A 
X8073752, FAM118A 
X8073766, RIBC2 
X8073775, FBLN1 
X8073799, ATXN10 
X8073816, MIRLET7BHG 
X8073822, MIRLET7BHG 
X8073824, MIRLET7BHG 
X8073826, PPARA 
X8073842, TTC38 
X8073858, GTSE1 
X8073875, TRMU 
X8073890, GRAMD4 
X8073909, TBC1D22A 
X8073924,
X8073929, FAM19A5 
X8073939, FLJ44385 
X8073941, RN7SKP252 
X8073943, ZBED4 
X8073949, CRELD2 
X8073960, PIM3 
X8073962, MOV10L1 
X8073992, PANX2 
X8074003, TRABD 
X8074020, SELO 
X8074030, PPP6R2 
X8074057, RN7SL500P 
X8074059,
X8074061,
X8074063, ADM2 
X8074070, MIOX 
X8074082, NCAPH2 
X8074106, KLHDC7B 
X8074108, MAPK8IP2 
X8074131, SHANK3 
X8074153, ACR 
X8074157, RPL23AP7 
X8074168, LINC01296 
X8074170, POTEG 
X8074192, RNU6-816P 
X8074194, OR11H1 
X8074196, CCT8L2 
X8074201, ANKRD62P1 
X8074204, XKR3 
X8074210, IGKV2OR22-4 
X8074212, GAB4 
X8074223, CECR6 
X8074227, CECR5 
X8074237, CECR1 
X8074249, RN7SL843P 
X8074251, ATP6V1E1 
X8074261, BID 
X8074274, MICAL3 
X8074286, MICAL3 
X8074307,
X8074309, LOC101927859 
X8074316, GGT3P 
X8074330, FAM230B 
X8074335, PRODH 
X8074349, DGCR2 
X8074364, DGCR14 
X8074371, DGCR14 
X8074384, GSC2 
X8074388, SLC25A1 
X8074399, CLTCL1 
X8074432, HIRA 
X8074458, C22orf39 
X8074464, UFD1L 
X8074473, CLDN5 
X8074481, C22orf29 
X8074498, TXNRD2 
X8074522, ARVCF 
X8074541, TRMT2A 
X8074556,
X8074558, RTN4R 
X8074565, DGCR6L 
X8074569, GGT3P 
X8074577, PI4KAP2 
X8074591, RN7SKP63 
X8074593, RIMBP3C 
X8074597, FAM230B 
X8074606, USP18 
X8074615, RNU6-225P 
X8074617, SCARF2 
X8074632, KLHL22 
X8074640, KLHL22-IT1 
X8074642, RN7SL812P 
X8074644, ABHD17AP4 
X8074647, PI4KA 
X8074688, THAP7 
X8074695, TUBA3FP 
X8074701, SLC7A4 
X8074712, POM121L8P 
X8074714, POM121L9P 
X8074716, GGT3P 
X8074730, BCRP2 
X8074734, FAM230B 
X8074737, FAM230B 
X8074744,
X8074746,
X8074748, PI4KAP1 
X8074769, RIMBP3C 
X8074771, RIMBP3C 
X8074773, YDJC 
X8074780, YPEL1 
X8074789, RN7SL280P 
X8074791, MAPK1 
X8074806, PPM1F 
X8074817, TOP3B 
X8074836, PRAMENP 
X8074842, ABHD17A 
X8074845, ZNF280B 
X8074853, ZNF280A 
X8074856, PRAME 
X8074867, POM121L9P 
X8074869, RTDR1 
X8074878,
X8074880,
X8074884,
X8074886,
X8074888, BCRP8 
X8074890, RN7SL263P 
X8074892, ZDHHC8P1 
X8074897, LOC388882 
X8074909, IGLL1 
X8074916, DRICH1 
X8074925, GUSBP2 
X8074927, GUSBP11 
X8074931, ZNF70 
X8074934, VPREB3 
X8074939, CHCHD10 
X8074944, DERL3 
X8074956,
X8074958, RN7SL268P 
X8074962, GSTT2 
X8074969, DDT 
X8074972, GSTTP1 
X8074978,
X8074980, GSTT1 
X8074988, GSTTP1 
X8074991, GGT5 
X8075005, ADORA2A-AS1 
X8075009, GUCD1 
X8075016, LRRC75B 
X8075024, POM121L9P 
X8075026, PIWIL3 
X8075049, TMEM211 
X8075052, LRP5L 
X8075057, RNA5SP494 
X8075059, RN7SKP169 
X8075061, RNA5SP495 
X8075063, HPS4 
X8075089, TFIP11 
X8075106, TPST2 
X8075118, CRYBB1 
X8075126, MN1 
X8075130, PITPNB 
X8075142, TTC28 
X8075160, RN7SL757P 
X8075162, RN7SL162P 
X8075164, CHEK2 
X8075182, XBP1 
X8075190, ZNRF3-AS1 
X8075192, C22orf31 
X8075198, RNU6-1219P 
X8075200, RHBDD3 
X8075211, RASL10A 
X8075217, AP1B1 
X8075239, THOC5 
X8075263, NIPSNAP1 
X8075276, ZMAT5 
X8075285, ASCC2 
X8075306, RNU6-331P 
X8075308,
X8075310, LIF 
X8075316, OSM 
X8075322, GATSL3 
X8075332, TBC1D10A 
X8075343, SF3A1 
X8075363, KIAA1656 
X8075365, RNF215 
X8075375, SEC14L3 
X8075390, SEC14L4 
X8075401, GAL3ST1 
X8075406, PES1 
X8075423, DUSP18 
X8075430, MORC2 
X8075458,
X8075462, SELM 
X8075468, PLA2G3 
X8075477, RNF185-AS1 
X8075479, RNU6-1128P 
X8075481,
X8075483, PIK3IP1 
X8075493, PATZ1 
X8075505, RNU6-338P 
X8075507, EIF4ENIF1 
X8075529, PISD 
X8075542, PRR14L 
X8075550, C22orf24 
X8075553, RN7SL305P 
X8075555, C22orf42 
X8075564, RFPL2 
X8075569, SLC5A4 
X8075585, RTCB 
X8075600, BPIFC 
X8075616, SYN3 
X8075633, RNA5SP497 
X8075635, TIMP3 
X8075637, LARGE 
X8075657,
X8075659, MB 
X8075668, MB 
X8075673, RBFOX2 
X8075691, RPL41 
X8075693,
X8075695, APOL3 
X8075705,
X8075707,
X8075709, APOL4 
X8075720, APOL2 
X8075728, MYH9 
X8075776,
X8075778, TXN2 
X8075785, FOXRED2 
X8075798, EIF3D 
X8075817,
X8075820, CACNG2 
X8075828, IFT27 
X8075838, PVALB 
X8075846, FLJ90680 
X8075850, TEX33 
X8075857, TST 
X8075863, RN7SKP214 
X8075865, TMPRSS6 
X8075886, IL2RB 
X8075897, C1QTNF6 
X8075906, SSTR3 
X8075910, RAC2 
X8075918, LOC100506271 
X8075921, ELFN2 
X8075924, MFNG 
X8075934, CARD10 
X8075956, LGALS2 
X8075963, LOC101927051 
X8075969, RN7SL385P 
X8075971, ANKRD54 
X8075981, C22orf23 
X8075992, SOX10 
X8076002, SLC16A8 
X8076007, BAIAP2L2 
X8076025, PLA2G6 
X8076046, TMEM184B 
X8076056, CSNK1E 
X8076072, KCNJ4 
X8076077, DDX17 
X8076094, DMC1 
X8076113, FAM227A 
X8076128, JOSD1 
X8076137, SUN2 
X8076161, DNAL4 
X8076169, NPTXR 
X8076176, CBX6 
X8076185, CBX7 
X8076193,
X8076195, PDGFB 
X8076209, RPL3 
X8076219, SNORD83B 
X8076221, SNORD83A 
X8076223, SNORD43 
X8076225, RPS19BP1 
X8076231, ENTHD1 
X8076239, RN7SKP210 
X8076241, MKL1 
X8076260, SLC25A17 
X8076272, ST13 
X8076292, DNAJB7 
X8076298,
X8076300,
X8076302, CHADL 
X8076307, RANGAP1 
X8076327, LOC100129648 
X8076329, RNU6-495P 
X8076331, TOB2 
X8076339, PHF5A 
X8076344, POLR3H 
X8076355, PMM1 
X8076365, DESI1 
X8076374, NHP2L1 
X8076382, RNU6ATAC22P 
X8076384,
X8076387, TNFRSF13C 
X8076393, CENPM 
X8076403, NAGA 
X8076415, SNORD13P1 
X8076417, NDUFA6 
X8076424, LOC101929829 
X8076431, CYP2D7P 
X8076436, TCF20 
X8076441, NFAM1 
X8076449, RRP7B 
X8076455, RRP7A 
X8076461, RN7SKP80 
X8076463, RRP7B 
X8076465, POLDIP3 
X8076481, CYB5R3 
X8076493, ATP5L2 
X8076497, A4GALT 
X8076509,
X8076511, RPL5 
X8076513,
X8076515, ARFGAP3 
X8076533, PACSIN2 
X8076547, TTLL1 
X8076561, KIAA1654 
X8076563, MCAT 
X8076569, TTLL12 
X8076584, SCUBE1 
X8076586, SCUBE1 
X8076612, EFCAB6 
X8076644, SULT4A1 
X8076655, PNPLA5 
X8076668, KIAA1644 
X8076673, LDOC1L 
X8076677, PHF21B 
X8076690, KIAA0930 
X8076704, SMC1B 
X8076732, RNU6-1161P 
X8076734, WNT7B 
X8076739, PRR34 
X8076744, LOC554174 
X8076747, LOC642648 
X8076749, CDPF1 
X8076754, PKDREJ 
X8076757, CELSR1 
X8076792, CERK 
X8076813, LOC642757 
X8076815, LPEQ6126 
X8076819, LINC00898 
X8076826, C22orf34 
X8076836, BRD1 
X8076851, ALG12 
X8076865, IL17REL 
X8076882, TTLL8 
X8076894, MLC1 
X8076909, TUBGCP6 
X8076937, HDAC10 
X8076962, MAPK12 
X8076978, MAPK11 
X8076998, PLXNB2 
X8077036, DENND6B 
X8077042, SBF1 
X8077082, LMF2 
X8077099, SCO2 
X8077103, TYMP 
X8077116, ODF3B 
X8077123, CPT1B 
X8077160, ARSA 
X8077169, RNU6-409P 
X8077171, RABL2B 
X8077185, APOA1 
X8077192, APOA4 
X8077198, FLJ43315 
X8077204, APOC3 
X8077211, ATG4B 
X8077226, ING5 
X8077238, D2HGDH 
X8077250, THAP4 
X8077262, DTYMK 
X8077270, CHL1 
X8077299, CNTN6 
X8077323, CNTN4 
X8077351,
X8077353, TRNT1 
X8077366, LRRN1 
X8077370, SETMAR 
X8077376, ITPR1 
X8077441, BHLHE40 
X8077450, ARL8B 
X8077458, EDEM1 
X8077472, GRM7 
X8077490, LMCD1 
X8077499, LINC00312 
X8077503, CAV3 
X8077511,
X8077513, THUMPD3 
X8077526,
X8077528, SETD5 
X8077550, MTMR14 
X8077572, CPNE9 
X8077595, BRPF1 
X8077612, TTLL3 
X8077635, OGG1 
X8077652, ARPC4 
X8077663, JAGN1 
X8077668, IL17RE 
X8077688, IL17RC 
X8077712, CRELD1 
X8077728, EMC3-AS1 
X8077731, FANCD2 
X8077768, RNU6-670P 
X8077770, BRK1 
X8077777,
X8077779, VHL 
X8077781, VHL 
X8077786, IRAK2 
X8077804, TATDN2 
X8077815, LINC00852 
X8077817, SLC6A11 
X8077833, SLC6A1 
X8077851, HRH1 
X8077858, ATG7 
X8077877, LOC100130924 
X8077879, SYN2 
X8077899, PPARG 
X8077914, TSEN2 
X8077929, RNU6-377P 
X8077931, MKRN2 
X8077942,
X8077944, CAND2 
X8077958, HDAC11 
X8077970, FBLN2 
X8077989, TPRXL 
X8077993, TMEM43 
X8078008, LSM3 
X8078012, RNA5SP124 
X8078014, SLC6A6 
X8078033, CCDC174 
X8078046, C3orf20 
X8078066, FGD5 
X8078091, NR2C2 
X8078110, CAPN7 
X8078134,
X8078136, RNU6-454P 
X8078138, EAF1 
X8078147, BTD 
X8078153, RN7SL4P 
X8078155, GALNT15 
X8078173, OXNAD1 
X8078185,
X8078187, PLCL2 
X8078196, KCNH8 
X8078214, RAB5A 
X8078225, RNU4-85P 
X8078227, KAT2B 
X8078248, HMGB1 
X8078252, UBE2E2 
X8078260,
X8078262, UBE2E1 
X8078270, RPL15 
X8078272, NR1D2 
X8078284, RNA5SP125 
X8078286, RARB 
X8078300, OXSM 
X8078305, LRRC3B 
X8078310, RNU1-96P 
X8078312, CMC1 
X8078319, ZCWPW2 
X8078330, RBMS3 
X8078350, TGFBR2 
X8078360, STT3B 
X8078378, ZNF587P1 
X8078380, ZNF860 
X8078382,
X8078384,
X8078386, GPD1L 
X8078395,
X8078397, CMTM8 
X8078405, CMTM7 
X8078412, CNOT10 
X8078435, TRIM71 
X8078442, CCR4 
X8078448, RN7SL296P 
X8078450, CRTAP 
X8078461, FBXL2 
X8078479, PDCD6IP 
X8078497, ARPP21 
X8078527, MIR128-2 
X8078529, STAC 
X8078542, RN7SKP227 
X8078544, MLH1 
X8078565, RNU6-1301P 
X8078567,
X8078569, GOLGA4 
X8078600, TCEA1 
X8078603, RNA5SP129 
X8078605, C3orf35 
X8078619, ITGA9 
X8078650, CTDSPL 
X8078663, MIR26A1 
X8078665, VILL 
X8078688,
X8078690, DLEC1 
X8078729, MYD88 
X8078738, OXSR1 
X8078759, SLC22A13 
X8078772, SLC22A14 
X8078784, XYLB 
X8078805, ACVR2B 
X8078818, EXOG 
X8078832, RNU6-1227P 
X8078834, WDR48 
X8078857, TTC21A 
X8078888, CCR8 
X8078896,
X8078898, SLC25A38 
X8078905, RPSA 
X8078916, SNORA6 
X8078918, SNORA62 
X8078920, MOBP 
X8078933, MYRIP 
X8078956, RNU4-56P 
X8078958, RN7SL411P 
X8078960,
X8078962, EIF1B 
X8078971, ENTPD3 
X8078984, RPL14 
X8078991, ZNF619 
X8078999, ZNF620 
X8079005, ZNF621 
X8079019, RPS27 
X8079021, CTNNB1 
X8079037, TRAK1 
X8079058, RNU4-78P 
X8079060, VIPR1 
X8079074, SS18L2 
X8079079, NKTR 
X8079099, ZBTB47 
X8079107, KLHL40 
X8079117, ACKR2 
X8079124, ZNF662 
X8079131, FAM198A 
X8079138,
X8079140, SNRK 
X8079149, RN7SL517P 
X8079151,
X8079153, ABHD5 
X8079163, RNU6-367P 
X8079165, MIR138-1 
X8079167, TOPAZ1 
X8079170, TCAIM 
X8079187,
X8079189, ZKSCAN7 
X8079198, ZNF660 
X8079204, ZNF197 
X8079217, ZNF35 
X8079224, ZNF502 
X8079229, ZNF501 
X8079237, KIF15 
X8079274, TMEM42 
X8079279, TGM4 
X8079294, EXOSC7 
X8079305, CLEC3B 
X8079311, LARS2 
X8079334, LIMD1 
X8079346, SACM1L 
X8079368, RN7SL145P 
X8079370, CCR9 
X8079375,
X8079377, CXCR6 
X8079383, CCR3 
X8079392, CCR2 
X8079401, CCR5 
X8079407, CCRL2 
X8079415, RTP3 
X8079420, LRRC2-AS1 
X8079422, TDGF1 
X8079426, TMIE 
X8079433, PTH1R 
X8079462, NBEAL2 
X8079517, KLHL18 
X8079532, PTPN23 
X8079561,
X8079563, DHX30 
X8079588, NDUFB1P1 
X8079590, CAMP 
X8079598, ZNF589 
X8079613,
X8079615, FBXW12 
X8079628, RN7SL321P 
X8079630, TMA7 
X8079637, ATRIP 
X8079662, ARIH2 
X8079677, P4HTM 
X8079693, WDR6 
X8079707, NDUFAF3 
X8079719, CCDC36 
X8079731, RN7SL182P 
X8079733, KLHDC8B 
X8079740, STGC3 
X8079742,
X8079744,
X8079746, TCTA 
X8079753, DAG1 
X8079759, BSN 
X8079772, APEH 
X8079796, RNF123 
X8079839, FAM212A 
X8079842, RBM6 
X8079867,
X8079869, RBM5 
X8079896, SEMA3F 
X8079919, GNAT1 
X8079931, SLC38A3 
X8079950, GNAI2 
X8079964, GNAI2 
X8079966, SEMA3B 
X8079988, LSMEM2 
X8079993, CYB561D2 
X8079999, RNA5SP131 
X8080001, HEMK1 
X8080013, MAPKAPK3 
X8080028, DOCK3 
X8080082,
X8080084, MANF 
X8080093, RBM15B 
X8080100, RAD54L2 
X8080121, TEX264 
X8080128, GRM2 
X8080138, IQCF2 
X8080142, RN7SL504P 
X8080144, PARP3 
X8080158, GPR62 
X8080162, ABHD14A 
X8080168, ACY1 
X8080184, ALAS1 
X8080198, PPM1M 
X8080212, GLYCTK 
X8080226, DNAH1 
X8080306, PHF7 
X8080320, NISCH 
X8080344, STAB1 
X8080416, SMIM4 
X8080419, GNL3 
X8080438, SPCS1 
X8080445, ITIH1 
X8080466, ITIH3 
X8080487, PRKCD 
X8080509,
X8080511, CACNA1D 
X8080562, IL17RB 
X8080578, CACNA2D3 
X8080617, RN7SKP45 
X8080619, RNA5SP133 
X8080621, CCDC66 
X8080640, SPATA12 
X8080645, APPL1 
X8080674, RNU6-483P 
X8080676, PDE12 
X8080683, RNU6ATAC26P 
X8080685, SLMAP 
X8080714, FLNB 
X8080762, ABHD6 
X8080773, RPP14 
X8080781, PXK 
X8080804, KCTD6 
X8080810, PTPRG 
X8080847, C3orf14 
X8080853, RNU6-139P 
X8080855, SYNPR 
X8080863, SNTN 
X8080868, C3orf49 
X8080878, ATXN7 
X8080894, RNU6-739P 
X8080896, SLC25A26 
X8080909, RN7SL482P 
X8080911, KBTBD8 
X8080918, FAM19A1 
X8080923, PSMC1 
X8080926, ARL6IP5 
X8080936,
X8080938, MITF 
X8080956, RNU6-281P 
X8080958, GPR27 
X8080960, RN7SL271P 
X8080962, RNU1-62P 
X8080964, GXYLT2 
X8080973, PPP4R2 
X8080980, EBLN2 
X8080983,
X8080985, RNU2-64P 
X8080987, HSP90AB5P 
X8080989,
X8080991, HNRNPA3 
X8080994, FRG2C 
X8080998, DUX4L26 
X8081001, ROBO2 
X8081028, RNU6-386P 
X8081030, RN7SL647P 
X8081032, RN7SKP61 
X8081034, RNU2-28P 
X8081036, CADM2 
X8081051, RNU6-1129P 
X8081053, RN7SKP284 
X8081055, CHMP2B 
X8081065, RNU6ATAC6P 
X8081067, HTR1F 
X8081069, ZNF654 
X8081073, C3orf38 
X8081079,
X8081081, EPHA3 
X8081103,
X8081105,
X8081107, RNU6-712P 
X8081109, RNU6-488P 
X8081111,
X8081113, RNU6-511P 
X8081115, ARL13B 
X8081128, NSUN3 
X8081135, CDV3P1 
X8081138, EPHA6 
X8081158, ARL6 
X8081171, CRYBG3 
X8081192, OR5AC2 
X8081194, OR5H1 
X8081196, OR5H14 
X8081198, OR5H15 
X8081200, OR5H7P 
X8081202, OR5H6 
X8081204, OR5H2 
X8081206, OR5K4 
X8081208, OR5K3 
X8081210, OR5K1 
X8081212, OR5K2 
X8081214, GPR15 
X8081217, WWP1P1 
X8081219, ST3GAL6 
X8081233, RNU6-1263P 
X8081235, COL8A1 
X8081241, CMSS1 
X8081254,
X8081256, TBC1D23 
X8081277, NIT2 
X8081288, TMEM45A 
X8081298, GPR128 
X8081316, TFG 
X8081331, RNU6-865P 
X8081333,
X8081335, LOC100287852 
X8081337,
X8081339,
X8081341, FAM172BP 
X8081343, TRMT10C 
X8081348, PCNP 
X8081354, RNU6-1256P 
X8081356,
X8081358, ZBTB11-AS1 
X8081362, CEP97 
X8081375, NXPE3 
X8081386, NFKBIZ 
X8081405,
X8081407, ZPLD1 
X8081427, RNU1-43P 
X8081429, NDUFA4P2 
X8081431, ALCAM 
X8081452,
X8081454,
X8081456,
X8081458,
X8081460, RNU6-1308P 
X8081462, CCDC54 
X8081465, BBX 
X8081488, HHLA2 
X8081501,
X8081503, DZIP3 
X8081537, TRAT1 
X8081546,
X8081548, PVRL3 
X8081564, CD96 
X8081582, PLCXD2 
X8081590, PHLDB2 
X8081612, ABHD10 
X8081620, TAGLN3 
X8081631, TMPRSS7 
X8081645, C3orf52 
X8081657, CD200 
X8081667, SLC35A5 
X8081676, GTPBP8 
X8081686, BOC 
X8081710, SIDT1 
X8081740, ATP6V1A 
X8081758, GRAMD1C 
X8081779, ZDHHC23 
X8081786, QTRTD1 
X8081799, TIGIT 
X8081808, LOC100128175 
X8081810, GAP43 
X8081818, RN7SL815P 
X8081820, RNU6-1200P 
X8081822, C3orf30 
X8081826, UPK1B 
X8081838, ARHGAP31 
X8081853, POGLUT1 
X8081867, TIMMDC1 
X8081878,
X8081880, ADPRH 
X8081890, PLA1A 
X8081903, MAATS1 
X8081925, NR1I2 
X8081941, RN7SL397P 
X8081943,
X8081945, NDUFB4 
X8081951,
X8081953, GTF2E1 
X8081959, STXBP5L 
X8081989, ARGFX 
X8081995,
X8081997, FBXO40 
X8082003, EAF2 
X8082012, SLC15A2 
X8082035, CD86 
X8082046, CASR 
X8082058, CSTA 
X8082066, FAM162A 
X8082075, DTX3L 
X8082086, PARP15 
X8082100, PARP14 
X8082118,
X8082120, DIRC2 
X8082133, PDIA5 
X8082153, SEC22A 
X8082163,
X8082165, KALRN 
X8082229, UMPS 
X8082236, DUTP1 
X8082238,
X8082240,
X8082242, OR7E130P 
X8082244, OR7E37P 
X8082246, OR7E93P 
X8082248, OR7E37P 
X8082250, OR7E97P 
X8082252, ERVK-9 
X8082254, FAM86JP 
X8082261, ROPN1B 
X8082270, CCDC37 
X8082289, CHST13 
X8082298, NUP210P1 
X8082305, CHCHD6 
X8082314, PLXNA1 
X8082347, C3orf56 
X8082350, MCM2 
X8082368, PODXL2 
X8082380, ABTB1 
X8082400, KBTBD12 
X8082406, RNA5SP139 
X8082408, SEC61A1 
X8082422, EEFSEC 
X8082431, RAB7A 
X8082442, RN7SL698P 
X8082444, ACAD9 
X8082465, EFCC1 
X8082473, GP9 
X8082478, COPG1 
X8082504, HMCES 
X8082517, H1FX-AS1 
X8082523, IFT122 
X8082552, RHO 
X8082560, H1FOO 
X8082570,
X8082572, RNU6-1142P 
X8082574, TRH 
X8082583, ARVP6125 
X8082585, COL6A5 
X8082597, COL6A6 
X8082605, GSTO3P 
X8082607, ATP2C1 
X8082643, NEK11 
X8082663, NUDT16P1 
X8082667, NUDT16 
X8082673, ACPP 
X8082688, DNAJC13 
X8082745, ACKR4 
X8082750, UBA5 
X8082767, TMEM108 
X8082774, BFSP2 
X8082786,
X8082788, CDV3 
X8082795, RNU6-678P 
X8082797, TF 
X8082816, SRPRB 
X8082827, CEP63 
X8082846, EPHB1 
X8082869, PPP2R3A 
X8082886, PCCB 
X8082905, SLC35G2 
X8082911, NCK1 
X8082916, IL20RB 
X8082926, SOX14 
X8082928, CLDN18 
X8082940, ARMC8 
X8082965, MRAS 
X8082974, ESYT3 
X8083000, FAIM 
X8083011, MRPS22 
X8083025, BPESC1 
X8083030, RNU6-736P 
X8083032, ACTG1P1 
X8083034, CLSTN2 
X8083053, TRIM42 
X8083061,
X8083063, SLC25A36 
X8083071, SPSB4 
X8083075, PXYLP1 
X8083090, ZBTB38 
X8083092, ZBTB38 
X8083094, RASA2 
X8083119, RNF7 
X8083129, GRK7 
X8083136, ATP1B3 
X8083142,
X8083144, RNU6-425P 
X8083146, PLS1 
X8083164, RN7SKP25 
X8083166, TRPC1 
X8083183, U2SURP 
X8083214, CHST2 
X8083221, PBX2 
X8083223, C3orf58 
X8083227,
X8083229,
X8083233, ZIC1 
X8083240, AGTR1 
X8083246, CPB1 
X8083260, CPA3 
X8083272, GYG1 
X8083282, HPS3 
X8083301, TM4SF4 
X8083310, RNF13 
X8083318, LOC646903 
X8083320,
X8083322,
X8083324, TSC22D2 
X8083333, EIF2A 
X8083352, SELT 
X8083360, MED12L 
X8083407,
X8083409, AADACL2 
X8083415, AADAC 
X8083422, SUCNR1 
X8083429, MBNL1 
X8083445,
X8083447, P2RY1 
X8083453,
X8083455,
X8083457, RAP2B 
X8083463, C3orf79 
X8083467,
X8083469,
X8083471, ARHGEF26 
X8083492,
X8083494, MME 
X8083523, GMPS 
X8083538, VN2R1P 
X8083546, KCNAB1 
X8083569, TIPARP 
X8083576, LEKR1 
X8083590, RN7SKP177 
